0.7982692440593784,0.10976106108527622,0.09196969485534551,1,0,2,3
0.7979621377715823,0.08680168764049853,0.11523617458791909,1,0,2,3
0.7976530970033597,0.05249335836972716,0.14985354462691325,1,0,2,2
0.7943298535947303,0.1667558768212789,0.03891426958399078,1,0,2,3
0.792252430168903,0.16475234787901058,0.04299522195208636,1,0,2,2
0.7919395063777874,0.048435116962152025,0.1596253766600606,1,0,2,3
0.7917762476058915,0.15488634705615723,0.05333740533795124,1,0,2,2
0.7913165419127278,0.16842091229296266,0.040262545794309615,1,0,2,2
0.7910236373931755,0.12681608080225748,0.08216028180456705,1,0,2,2
0.7908090050176516,0.0982345184466184,0.11095647653573014,1,0,2,2
0.788849607333454,0.06879060866337662,0.14235978400316934,1,0,2,2
0.7882115402962401,0.20150362994016957,0.01028482976359034,1,0,2,2
0.7860581300286096,0.057921249605560866,0.1560206203658295,1,0,2,3
0.7858328417739916,0.11393938417803756,0.10022777404797084,1,0,2,2
0.78547291196909,0.026091291001602582,0.18843579702930746,1,0,2,2
0.7831050589888945,0.06044038394324974,0.15645455706785577,1,0,2,2
0.7830269365277855,0.07913866680028973,0.13783439667192482,1,0,2,2
0.7826467097215496,0.056033861270067625,0.16131942900838284,1,0,2,3
0.7821857442492866,0.001389243387867782,0.21642501236284564,1,0,2,3
0.780957889719954,0.02788981588134445,0.1911522943987016,1,0,2,3
0.780615711357939,0.218782671476752,0.000601617165309109,1,0,2,3
0.7800498011183962,0.05695183286713582,0.16299836601446802,1,0,2,3
0.7798665208882641,0.04659411246323407,0.17353936664850172,1,0,2,2
0.7798399063752979,0.05509311518929817,0.1650669784354039,1,0,2,2
0.7795431689726705,0.18373154624699387,0.03672528478033562,1,0,2,3
0.77884660108546,0.10338668351486612,0.11776671539967387,1,0,2,3
0.7777826539154913,0.06802139954091567,0.1541959465435931,1,0,2,3
0.7770150903593163,0.19575306327093894,0.027231846369744732,1,0,2,2
0.7713200144226726,0.19000144435600422,0.038678541221323276,1,0,2,2
0.7711350743395341,0.08864896637036096,0.1402159592901049,1,0,2,3
0.7708512634125391,0.1296065096632236,0.09954222692423731,1,0,2,2
0.7690109626438607,0.1534006537352969,0.07758838362084249,1,0,2,2
0.7679002624354705,0.11894477613274262,0.11315496143178685,1,0,2,3
0.7676680972738805,0.15473217541307394,0.07759972731304551,1,0,2,3
0.7651828386350389,0.05920090959867709,0.17561625176628412,1,0,2,3
0.7648746096365432,0.0816767083782773,0.15344868198517955,1,0,2,3
0.764081696281375,0.011163045653354473,0.2247552580652706,1,0,2,2
0.764014580719268,0.05520479153360975,0.18078062774712234,1,0,2,2
0.7636132304960689,0.09537183265464093,0.14101493684929017,1,0,2,3
0.7629229937738963,0.16907327105502987,0.06800373517107385,1,0,2,2
0.7613694046049859,0.18798451361326912,0.05064608178174491,1,0,2,2
0.7596205402418928,0.055789478433554945,0.18458998132455223,1,0,2,2
0.7590821205913056,0.07961225537714464,0.1613056240315497,1,0,2,2
0.7586193514623466,0.22165121612211425,0.01972943241553911,1,0,2,3
0.7585770022296546,0.1049993234083312,0.13642367436201422,1,0,2,2
0.758049263048549,0.21169903458136724,0.03025170237008372,1,0,2,2
0.75799727256645,0.2247766873985774,0.01722604003497272,1,0,2,2
0.7578254094764937,0.1813247739383229,0.060849816585183424,1,0,2,2
0.7576682336365583,0.1279529973948027,0.11437876896863897,1,0,2,2
0.7564934721802925,0.01015805474752979,0.23334847307217774,1,0,2,3
0.7558230687571118,0.08810661317354011,0.15607031806934807,1,0,2,2
0.7555374719096454,0.01949357917949949,0.22496894891085512,1,0,2,2
0.7511111858426208,0.0948111045167498,0.1540777096406295,1,0,2,3
0.7497163710734546,0.09790584181176311,0.1523777871147824,1,0,2,3
0.7494013984740101,0.12898221030662008,0.12161639121936993,1,0,2,2
0.7483674949885895,0.0005452295584188711,0.2510872754529917,1,0,2,2
0.7482288073595732,0.1580513974507828,0.09371979518964405,1,0,2,3
0.7459458983670282,0.07265032155752879,0.18140378007544306,1,0,2,3
0.7453725307250544,0.0439349291570845,0.21069254011786115,1,0,2,3
0.7451146884642941,0.041529641272381415,0.21335567026332458,1,0,2,3
0.741819431893076,0.040989448802665966,0.2171911193042581,1,0,2,3
0.7373219929056254,0.1848882293780259,0.0777897777163488,1,0,2,3
0.7348096259934118,0.21584960898163316,0.049340765024955,1,0,2,3
0.7340026495693653,0.16057675473246777,0.10542059569816697,1,0,2,3
0.7335076343662674,0.04851552522699812,0.21797684040673443,1,0,2,3
0.7315942360503408,0.18633087093623366,0.08207489301342549,1,0,2,3
0.7305958935803029,0.020984165152458933,0.24841994126723826,1,0,2,3
0.7302429060868714,0.24500774378962573,0.02474935012350297,1,0,2,2
0.7300618698561556,0.05116234737428765,0.21877578276955673,1,0,2,2
0.7299841344962866,0.11080209478650438,0.15921377071720907,1,0,2,2
0.7279346608344649,0.1612767906180408,0.11078854854749426,1,0,2,2
0.7278263966217043,0.15505542781392362,0.11711817556437205,1,0,2,2
